aX,aY,aZ,gX,gY,gZ
-0.029,-0.015,0.985,-8.362,1.282,5.005
-0.025,-0.000,0.970,-7.812,1.770,5.127
-0.027,0.010,0.972,-6.348,1.465,5.066
-0.042,0.020,0.959,-4.272,1.221,5.432
-0.043,0.006,0.964,-1.770,0.977,5.676
-0.034,0.012,0.951,1.221,1.038,5.737
-0.029,-0.018,0.977,4.211,1.282,6.470
-0.030,-0.025,0.985,5.249,1.343,7.019
-0.031,-0.024,0.983,5.127,1.160,7.202
-0.036,-0.029,0.985,5.127,0.427,7.385
-0.028,-0.021,0.983,4.150,-0.244,7.446
-0.027,-0.019,0.981,3.723,-0.244,7.019
-0.028,-0.016,0.982,3.357,-0.366,6.531
-0.030,-0.013,0.980,3.296,-0.427,5.859
-0.023,-0.015,0.978,3.906,-0.549,5.066
-0.019,-0.018,0.975,4.333,-0.916,4.272
-0.016,-0.020,0.979,5.249,-1.099,3.662
-0.022,-0.022,0.978,5.249,-1.404,3.479
-0.026,-0.021,0.983,5.188,-1.404,3.235

